0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894085;0.996731756719225;1.00829539814442;1.01708961600248;1.02000486736728;1.028302132246;1.10547841122758;2.02145970472624;1.99932459371512;2.00807368372074;2.02166633029368
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465214;0.991641321378398;0.993092297115192;0.998264862707531;0.998313921736534;0.999906994648064;1.00083996684695;1.08981886923909;2.00384011959507;1.98832822103688;1.99159776710021;1.99668169275275
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378403;0.993092297115198;0.998264862707543;0.998313921736539;0.999906994648071;1.00083996684696;1.08981886923911;2.0038401195951;1.98832822103691;1.99159776710023;1.99668169275278
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.9916413213784;0.993092297115192;0.998264862707536;0.998313921736533;0.999906994648067;1.00083996684696;1.0898188692391;2.00384011959508;1.98832822103689;1.99159776710021;1.99668169275276
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.01017728184788;0.98417299237929;0.976008602752684;0.981106691028192;0.98124821347896;0.979345387243771;0.980988707733764;1.0743449659788;1.99144693599979;1.96716590586885;1.96046765561661;1.96422657254724
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465214;0.991641321378399;0.993092297115192;0.998264862707532;0.998313921736532;0.999906994648062;1.00083996684695;1.08981886923909;2.00384011959507;1.98832822103689;1.9915977671002;1.99668169275274
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894084;0.996731756719224;1.00829539814442;1.01708961600248;1.02000486736727;1.02830213224599;1.10547841122757;2.02145970472623;1.99932459371512;2.00807368372073;2.02166633029367
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465214;0.991641321378401;0.993092297115195;0.998264862707532;0.998313921736534;0.999906994648063;1.00083996684695;1.0898188692391;2.00384011959507;1.98832822103689;1.99159776710021;1.99668169275275
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378401;0.993092297115196;0.998264862707538;0.998313921736538;0.999906994648072;1.00083996684696;1.08981886923911;2.00384011959509;1.9883282210369;1.99159776710023;1.99668169275278
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894079;0.99673175671922;1.00829539814442;1.01708961600248;1.02000486736727;1.028302132246;1.10547841122758;2.02145970472624;1.99932459371512;2.00807368372073;2.02166633029367
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987845;0.99961450349572;1.00584041550213;0.998792850444196;0.992431623441837;0.990855673276342;0.992992642139588;1.08301958630362;1.98527642384979;1.99216383507196;1.99956550188394;1.99316442798518
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477137;0.998187768376734;0.998669268428157;0.987909141149728;0.98633579775237;0.983392840580661;0.975951243644457;1.07892358403216;1.98369945049289;1.98502781319648;1.98518628867335;1.97492460442837
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477135;0.998187768376733;0.998669268428154;0.987909141149723;0.986335797752367;0.983392840580659;0.975951243644453;1.07892358403215;1.98369945049288;1.98502781319647;1.98518628867334;1.97492460442836
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987846;0.999614503495721;1.00584041550213;0.9987928504442;0.992431623441841;0.990855673276344;0.992992642139589;1.08301958630362;1.9852764238498;1.99216383507196;1.99956550188394;1.99316442798518
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477136;0.998187768376734;0.998669268428154;0.987909141149725;0.986335797752368;0.98339284058066;0.975951243644456;1.07892358403216;1.98369945049289;1.98502781319648;1.98518628867334;1.97492460442836
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987848;0.999614503495722;1.00584041550213;0.9987928504442;0.99243162344184;0.990855673276344;0.992992642139591;1.08301958630363;1.9852764238498;1.99216383507196;1.99956550188394;1.99316442798519
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894081;0.99673175671922;1.00829539814442;1.01708961600248;1.02000486736728;1.02830213224599;1.10547841122757;2.02145970472624;1.99932459371512;2.00807368372073;2.02166633029367
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378399;0.993092297115193;0.998264862707536;0.998313921736533;0.999906994648068;1.00083996684696;1.0898188692391;2.00384011959509;1.98832822103689;1.99159776710021;1.99668169275275
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465215;0.991641321378402;0.993092297115193;0.99826486270753;0.998313921736532;0.999906994648062;1.00083996684695;1.08981886923909;2.00384011959507;1.98832822103688;1.9915977671002;1.99668169275274
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465215;0.9916413213784;0.993092297115194;0.998264862707533;0.998313921736537;0.999906994648068;1.00083996684696;1.0898188692391;2.00384011959508;1.98832822103689;1.99159776710021;1.99668169275276
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.01017728184788;0.984172992379289;0.976008602752682;0.981106691028188;0.981248213478956;0.979345387243765;0.980988707733757;1.07434496597879;1.99144693599979;1.96716590586884;1.96046765561661;1.96422657254724
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378402;0.993092297115198;0.998264862707542;0.998313921736539;0.999906994648072;1.00083996684696;1.08981886923911;2.00384011959509;1.9883282210369;1.99159776710022;1.99668169275277
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894083;0.996731756719221;1.00829539814442;1.01708961600248;1.02000486736727;1.02830213224599;1.10547841122757;2.02145970472622;1.9993245937151;2.00807368372071;2.02166633029366
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378402;0.993092297115197;0.998264862707542;0.998313921736538;0.99990699464807;1.00083996684696;1.0898188692391;2.00384011959509;1.98832822103689;1.99159776710022;1.99668169275276
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465214;0.991641321378398;0.993092297115193;0.998264862707531;0.99831392173653;0.99990699464806;1.00083996684695;1.08981886923909;2.00384011959507;1.98832822103689;1.99159776710021;1.99668169275275
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894083;0.996731756719224;1.00829539814442;1.01708961600248;1.02000486736728;1.028302132246;1.10547841122758;2.02145970472624;1.99932459371513;2.00807368372074;2.02166633029369
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987847;0.999614503495725;1.00584041550213;0.998792850444201;0.992431623441842;0.990855673276343;0.99299264213959;1.08301958630362;1.9852764238498;1.99216383507196;1.99956550188394;1.99316442798518
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477137;0.998187768376734;0.998669268428156;0.987909141149726;0.986335797752371;0.983392840580663;0.97595124364446;1.07892358403216;1.98369945049289;1.98502781319648;1.98518628867335;1.97492460442837
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477137;0.998187768376734;0.998669268428157;0.987909141149729;0.986335797752373;0.983392840580664;0.975951243644461;1.07892358403216;1.98369945049289;1.98502781319648;1.98518628867335;1.97492460442837
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987845;0.99961450349572;1.00584041550213;0.998792850444196;0.992431623441835;0.990855673276339;0.992992642139584;1.08301958630362;1.98527642384979;1.99216383507195;1.99956550188394;1.99316442798518
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477136;0.998187768376733;0.998669268428155;0.987909141149725;0.98633579775237;0.98339284058066;0.975951243644456;1.07892358403215;1.98369945049289;1.98502781319648;1.98518628867334;1.97492460442836
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987848;0.999614503495722;1.00584041550213;0.998792850444199;0.992431623441839;0.990855673276342;0.992992642139588;1.08301958630362;1.98527642384979;1.99216383507195;1.99956550188394;1.99316442798518
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894084;0.996731756719223;1.00829539814442;1.01708961600248;1.02000486736727;1.02830213224599;1.10547841122758;2.02145970472624;1.99932459371512;2.00807368372073;2.02166633029367
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465215;0.991641321378399;0.993092297115193;0.998264862707536;0.998313921736534;0.999906994648068;1.00083996684696;1.0898188692391;2.00384011959508;1.98832822103689;1.99159776710022;1.99668169275277
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465215;0.991641321378403;0.9930922971152;0.998264862707539;0.99831392173654;0.999906994648074;1.00083996684696;1.08981886923911;2.00384011959509;1.9883282210369;1.99159776710022;1.99668169275276
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465215;0.991641321378399;0.993092297115193;0.998264862707532;0.998313921736533;0.999906994648062;1.00083996684695;1.0898188692391;2.00384011959507;1.98832822103688;1.9915977671002;1.99668169275275
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.01017728184788;0.98417299237929;0.976008602752683;0.98110669102819;0.981248213478956;0.979345387243767;0.980988707733759;1.0743449659788;1.99144693599979;1.96716590586884;1.96046765561661;1.96422657254724
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378402;0.993092297115197;0.998264862707541;0.99831392173654;0.999906994648071;1.00083996684696;1.0898188692391;2.00384011959509;1.9883282210369;1.99159776710023;1.99668169275277
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.99232529489408;0.99673175671922;1.00829539814441;1.01708961600247;1.02000486736726;1.02830213224599;1.10547841122757;2.02145970472621;1.9993245937151;2.0080736837207;2.02166633029363
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378404;0.993092297115196;0.998264862707539;0.998313921736534;0.999906994648068;1.00083996684696;1.0898188692391;2.00384011959509;1.98832822103689;1.99159776710021;1.99668169275276
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465214;0.991641321378398;0.993092297115194;0.998264862707534;0.998313921736534;0.999906994648062;1.00083996684695;1.0898188692391;2.00384011959507;1.98832822103689;1.99159776710021;1.99668169275276
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894083;0.996731756719226;1.00829539814443;1.01708961600249;1.02000486736728;1.028302132246;1.10547841122759;2.02145970472625;1.99932459371513;2.00807368372074;2.02166633029368
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987847;0.999614503495722;1.00584041550213;0.998792850444198;0.99243162344184;0.99085567327634;0.992992642139586;1.08301958630362;1.98527642384979;1.99216383507195;1.99956550188394;1.99316442798518
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477137;0.998187768376735;0.998669268428157;0.98790914114973;0.986335797752375;0.983392840580665;0.975951243644461;1.07892358403216;1.98369945049289;1.98502781319648;1.98518628867335;1.97492460442837
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477135;0.998187768376732;0.998669268428151;0.987909141149723;0.986335797752366;0.983392840580658;0.975951243644453;1.07892358403215;1.98369945049288;1.98502781319647;1.98518628867334;1.97492460442836
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987845;0.999614503495722;1.00584041550213;0.998792850444198;0.992431623441842;0.990855673276346;0.992992642139594;1.08301958630362;1.98527642384981;1.99216383507197;1.99956550188396;1.99316442798521
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.996025841477136;0.998187768376733;0.998669268428155;0.987909141149726;0.986335797752373;0.983392840580664;0.975951243644461;1.07892358403216;1.98369945049289;1.98502781319648;1.98518628867334;1.97492460442836
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
0.986310560987848;0.999614503495724;1.00584041550213;0.998792850444198;0.992431623441838;0.990855673276342;0.992992642139586;1.08301958630362;1.98527642384979;1.99216383507195;1.99956550188393;1.99316442798517
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894085;0.996731756719226;1.00829539814442;1.01708961600249;1.02000486736728;1.028302132246;1.10547841122758;2.02145970472624;1.99932459371512;2.00807368372073;2.02166633029367
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465215;0.9916413213784;0.993092297115192;0.998264862707526;0.99831392173653;0.999906994648059;1.00083996684695;1.08981886923909;2.00384011959507;1.98832822103689;1.99159776710021;1.99668169275275
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378401;0.993092297115197;0.998264862707541;0.99831392173654;0.99990699464807;1.00083996684696;1.0898188692391;2.00384011959509;1.9883282210369;1.99159776710022;1.99668169275276
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465216;0.991641321378399;0.99309229711519;0.998264862707535;0.998313921736532;0.999906994648066;1.00083996684695;1.0898188692391;2.00384011959509;1.9883282210369;1.99159776710022;1.99668169275277
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.01017728184788;0.98417299237929;0.976008602752685;0.981106691028195;0.981248213478964;0.979345387243776;0.980988707733769;1.07434496597881;1.9914469359998;1.96716590586886;1.96046765561663;1.96422657254726
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.00381688465214;0.991641321378396;0.993092297115191;0.998264862707532;0.998313921736532;0.999906994648061;1.00083996684695;1.08981886923909;2.00384011959507;1.98832822103689;1.99159776710021;1.99668169275275
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
1.0036446600544;0.992325294894084;0.996731756719223;1.00829539814442;1.01708961600248;1.02000486736727;1.02830213224599;1.10547841122758;2.02145970472624;1.99932459371512;2.00807368372074;2.02166633029367
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0
