0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779903;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779899;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865581;0.937918670079201;0.906689817565738;1.10763175722983;1.92113389128188;1.87750933858513
0;0;0;0;0;0
0;0;0;0;0;0
0.9895426317799;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197617;1.01690551986196;1.1795185108112;1.99796090472795;2.00369277712938
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779901;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.98794846186558;0.9379186700792;0.906689817565737;1.10763175722983;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712938
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779904;1.00189169197617;1.01690551986196;1.1795185108112;1.99796090472795;2.00369277712938
0;0;0;0;0;0
0;0;0;0;0;0
0.9895426317799;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865579;0.937918670079199;0.906689817565737;1.10763175722983;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197617;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.9895426317799;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.9895426317799;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865581;0.937918670079201;0.90668981756574;1.10763175722984;1.92113389128188;1.87750933858513
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779903;1.00189169197616;1.01690551986196;1.1795185108112;1.99796090472795;2.00369277712938
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197617;1.01690551986196;1.1795185108112;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865578;0.937918670079199;0.906689817565736;1.10763175722983;1.92113389128187;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779901;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.9895426317799;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865581;0.9379186700792;0.90668981756574;1.10763175722984;1.92113389128189;1.87750933858513
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779901;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779901;1.00189169197616;1.01690551986196;1.1795185108112;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779901;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712938
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865581;0.937918670079201;0.906689817565739;1.10763175722984;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779903;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779904;1.00189169197617;1.01690551986196;1.1795185108112;1.99796090472795;2.00369277712938
0;0;0;0;0;0
0;0;0;0;0;0
0.9895426317799;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865579;0.9379186700792;0.906689817565738;1.10763175722983;1.92113389128188;1.87750933858513
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779897;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779904;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865581;0.937918670079198;0.90668981756574;1.10763175722983;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779897;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472793;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865582;0.937918670079198;0.90668981756574;1.10763175722983;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779898;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472793;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779904;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779904;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865581;0.9379186700792;0.906689817565741;1.10763175722983;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779897;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472793;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779903;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779902;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865582;0.937918670079201;0.906689817565739;1.10763175722983;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779897;1.00189169197616;1.01690551986195;1.17951851081118;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779904;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779901;1.00189169197616;1.01690551986195;1.17951851081119;1.99796090472794;2.00369277712936
0;0;0;0;0;0
0;0;0;0;0;0
0.987948461865581;0.937918670079201;0.906689817565739;1.10763175722983;1.92113389128188;1.87750933858512
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779898;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779904;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472795;2.00369277712938
0;0;0;0;0;0
0;0;0;0;0;0
0.989542631779901;1.00189169197616;1.01690551986196;1.17951851081119;1.99796090472794;2.00369277712937
